Country,year,Population,area
Sao Tome and Principe,1976,84889.0,960.0
Saudi Arabia,1976,7845300.0,2149690.0
Senegal,1976,5031849.0,196720.0
Serbia,1976,8579631.0,88360.0
Seychelles,1976,61058.0,460.0
Sierra Leone,1976,2824827.0,71740.0
Singapore,1976,2291621.0,680.0
Slovak Republic,1976,4793633.0,49030.0
Slovenia,1976,1759725.0,20270.0
Solomon Islands,1976,200642.0,28900.0
Somalia,1976,4259636.0,637660.0
South Africa,1976,26354140.0,1219090.0
Spain,1976,36302392.0,505990.0
Sri Lanka,1976,14013610.0,65610.0
Sudan,1976,12506035.0,2505810.0
Suriname,1976,361368.0,163820.0
Swaziland,1976,533264.0,17360.0
Sweden,1976,8218630.0,450300.0
Switzerland,1976,6355245.0,41280.0
Syria,1976,7822610.0,185180.0
Tajikistan,1976,3511050.0,142550.0
Tanzania,1976,16493435.0,947300.0
Thailand,1976,43386846.0,513120.0
East Timor,1976,650490.0,14870.0
Togo,1976,2464457.0,56790.0
Tonga,1976,89258.0,750.0
Trinidad and Tobago,1976,1025655.0,5130.0
Tunisia,1976,5781793.0,163610.0
Turkey,1976,40100696.0,783560.0
Turkmenistan,1976,2587417.0,488100.0
Turks and Caicos Islands,1976,6723.0,950.0
Tuvalu,1976,7752.0,30.0
Uganda,1976,11139772.0,241550.0
Ukraine,1976,49036202.0,603560.0
United Arab Emirates,1976,622051.0,83600.0
United Kingdom,1976,56212943.0,243610.0
United States,1976,220993166.0,9629090.0
Uruguay,1976,2841436.0,176220.0
Uzbekistan,1976,14374729.0,447400.0
Vanuatu,1976,103024.0,12190.0
Venezuela,1976,13739142.0,912050.0
West Bank and Gaza,1976,1361612.0,6020.0
Vietnam,1976,49808071.0,331690.0
Virgin Islands (U.S.),1976,89169.0,350.0
Zambia,1976,5160570.0,752610.0
Zimbabwe,1976,6373956.0,390760.0
Afghanistan,1977,13056499.0,652230.0
Albania,1977,2517869.0,28750.0
Algeria,1977,17690184.0,2381740.0
American Samoa,1977,30690.0,200.0
Andorra,1977,32769.0,470.0
Angola,1977,7501320.0,1246700.0
Antigua & Barbuda,1977,70223.0,440.0
Argentina,1977,26878567.0,2780400.0
Armenia,1977,2938181.0,29740.0
Aruba,1977,60366.0,180.0
Australia,1977,14211657.0,7741220.0
Austria,1977,7625724.0,83870.0
Azerbaijan,1977,5882395.0,86600.0
Bahamas,1977,197118.0,13880.0
Bahrain,1977,303236.0,690.0
Bangladesh,1977,74848466.0,144000.0
Barbados,1977,248785.0,430.0
Belarus,1977,9479262.0,207600.0
Belgium,1977,9806885.0,
Belize,1977,136991.0,22970.0
Benin,1977,3432262.0,112620.0
Bermuda,1977,55851.0,50.0
Bhutan,1977,374801.0,47000.0
Bolivia,1977,5233677.0,1098580.0
Bosnia-Herzegovina,1977,4041623.0,51210.0
Botswana,1977,887793.0,581730.0
Brazil,1977,113776467.0,8514880.0
Brunei,1977,173826.0,5770.0
Bulgaria,1977,8790072.0,110990.0
Burkina Faso,1977,6398937.0,274220.0
Burundi,1977,3825484.0,27830.0
Cambodia,1977,7222050.0,181040.0
Cameroon,1977,8187840.0,475440.0
Canada,1977,23723801.0,9984670.0
Cape Verde,1977,275479.0,4030.0
Cayman Islands,1977,13840.0,260.0
Chad,1977,4254770.0,1284000.0
Channel Islands,1977,127190.0,190.0
Chile,1977,10746328.0,756090.0
China,1977,936554514.0,9599960.0
Colombia,1977,25905124.0,1141750.0
Comoros,1977,275496.0,1860.0
"Congo, Dem. Rep.",1977,24242643.0,2344860.0
"Congo, Rep.",1977,1651134.0,342000.0
Costa Rica,1977,2207727.0,51100.0
Cote d'Ivoire,1977,7237451.0,322460.0
Croatia,1977,4536198.0,56540.0
Cuba,1977,9634677.0,109890.0
Cyprus,1977,665528.0,9250.0
Denmark,1977,5095956.0,43090.0
Djibouti,1977,277622.0,23200.0
Dominica,1977,73411.0,750.0
Ecuador,1977,7374235.0,283560.0
Egypt,1977,40377668.0,1001450.0
El Salvador,1977,4328817.0,21040.0
Equatorial Guinea,1977,220352.0,28050.0
Eritrea,1977,2188806.0,117600.0
Estonia,1977,1443926.0,45230.0
Ethiopia,1977,33614153.0,1221900.0
Faeroe Islands,1977,41447.0,1390.0
Fiji,1977,598258.0,18270.0
Finland,1977,4738949.0,338150.0
France,1977,53509578.0,549190.0
French Polynesia,1977,138867.0,4000.0
Gabon,1977,678786.0,267670.0
Gambia,1977,551823.0,11300.0
Georgia,1977,4973542.0,69700.0
Germany,1977,78524727.0,356970.0
Ghana,1977,10189889.0,238540.0
Gibraltar,1977,25922.0,10.0
Greece,1977,9255749.0,131960.0
Greenland,1977,49848.0,341700.0
Grenada,1977,90187.0,340.0
Guam,1977,97476.0,540.0
Guatemala,1977,6579710.0,108890.0
Guinea,1977,4393551.0,245860.0
Guinea-Bissau,1977,805481.0,36130.0
Guyana,1977,762445.0,214970.0
Haiti,1977,5341418.0,27750.0
Honduras,1977,3306988.0,112490.0
"Hong Kong, China",1977,4633329.0,1092.0
Hungary,1977,10650975.0,93030.0
Iceland,1977,222142.0,103000.0
India,1977,650907559.0,3287260.0
Indonesia,1977,137322122.0,1904570.0
Iran,1977,34814231.0,1745150.0
Iraq,1977,12460997.0,438320.0
Ireland,1977,3287620.0,70280.0
Isle of Man,1977,62934.0,570.0
Israel,1977,3513516.0,22070.0
Italy,1977,55775934.0,301340.0
Jamaica,1977,2066247.0,10990.0
Japan,1977,113067848.0,377800.0
Jordan,1977,2091716.0,88780.0
Kazakhstan,1977,14461278.0,2724900.0
Kenya,1977,14527187.0,580370.0
Kiribati,1977,56815.0,810.0
Kosovo,1977,1552255.0,10887.0
Kuwait,1977,1180939.0,17820.0
Kyrgyzstan,1977,3426646.0,199950.0
Laos,1977,3131492.0,236800.0
Latvia,1977,2481660.0,64550.0
Lebanon,1977,2606224.0,10450.0
Lesotho,1977,1208836.0,30360.0
Liberia,1977,1724313.0,111370.0
Libya,1977,2840378.0,1759540.0
Liechtenstein,1977,24444.0,160.0
Lithuania,1977,3355098.0,65300.0
Luxembourg,1977,358961.0,
"Macao, China",1977,243729.0,28.0
"Macedonia, FYR",1977,1851068.0,25710.0
Madagascar,1977,8031589.0,587040.0
Malawi,1977,5627788.0,118480.0
Malaysia,1977,12891715.0,330800.0
Maldives,1977,144645.0,300.0
Mali,1977,6712545.0,1240190.0
Malta,1977,311455.0,320.0
Marshall Islands,1977,27470.0,
Mauritania,1977,1407621.0,1030700.0
Mauritius,1977,922325.0,2040.0
Mayotte,1977,48893.0,370.0
Mexico,1977,64337694.0,1964380.0
"Micronesia, Fed. Sts.",1977,66110.0,700.0
Moldova,1977,3910636.0,33760.0
Monaco,1977,25809.0,2.0
Mongolia,1977,1562212.0,1564120.0
Montenegro,1977,565509.0,13810.0
Morocco,1977,18688782.0,446550.0
Mozambique,1977,11001909.0,799380.0
Myanmar,1977,32130696.0,676590.0
Namibia,1977,949734.0,824290.0
Nepal,1977,13913775.0,147180.0
Netherlands,1977,13827329.0,41530.0
New Caledonia,1977,134710.0,18580.0
New Zealand,1977,3122551.0,267710.0
Nicaragua,1977,2973805.0,130370.0
Niger,1977,5476206.0,1267000.0
Nigeria,1977,67425435.0,923770.0
Northern Mariana Islands,1977,15293.0,
Norway,1977,4041789.0,323800.0
Oman,1977,977806.0,309500.0
Pakistan,1977,70953777.0,796100.0
Palau,1977,12225.0,
Panama,1977,1837887.0,75420.0
Papua New Guinea,1977,2967620.0,462840.0
Paraguay,1977,2935375.0,406750.0
Peru,1977,16061327.0,1285220.0
Philippines,1977,43650333.0,300000.0
Poland,1977,34779313.0,312690.0
Portugal,1977,9441167.0,92120.0
Puerto Rico,1977,3036799.0,8870.0
Qatar,1977,182370.0,11590.0
Romania,1977,22083933.0,238390.0
Russia,1977,135406786.0,17098240.0
Rwanda,1977,4648070.0,26340.0
Samoa,1977,153244.0,2840.0
San Marino,1977,20301.0,60.0
Sao Tome and Principe,1977,87436.0,960.0
Saudi Arabia,1977,8295384.0,2149690.0
Senegal,1977,5160313.0,196720.0
Serbia,1977,8663327.0,88360.0
Seychelles,1977,62500.0,460.0
Sierra Leone,1977,2886607.0,71740.0
Singapore,1977,2317796.0,680.0
Slovak Republic,1977,4844392.0,49030.0
Slovenia,1977,1777316.0,20270.0
Solomon Islands,1977,207942.0,28900.0
Somalia,1977,4754149.0,637660.0
South Africa,1977,27009755.0,1219090.0
Spain,1977,36687352.0,505990.0
Sri Lanka,1977,14274023.0,65610.0
Sudan,1977,12958110.0,2505810.0
Suriname,1977,361053.0,163820.0
Swaziland,1977,550135.0,17360.0
Sweden,1977,8245975.0,450300.0
Switzerland,1977,6341216.0,41280.0
Syria,1977,8088148.0,185180.0
Tajikistan,1977,3608761.0,142550.0
Tanzania,1977,17018013.0,947300.0
Thailand,1977,44416007.0,513120.0
East Timor,1977,630151.0,14870.0
Togo,1977,2518566.0,56790.0
Tonga,1977,90296.0,750.0
Trinidad and Tobago,1977,1039757.0,5130.0
Tunisia,1977,5915006.0,163610.0
Turkey,1977,41020211.0,783560.0
Turkmenistan,1977,2655036.0,488100.0
Turks and Caicos Islands,1977,6886.0,950.0
Tuvalu,1977,7816.0,30.0
Uganda,1977,11470741.0,241550.0
Ukraine,1977,49290087.0,603560.0
United Arab Emirates,1977,722849.0,83600.0
United Kingdom,1977,56224944.0,243610.0
United States,1977,223090871.0,9629090.0
Uruguay,1977,2857107.0,176220.0
Uzbekistan,1977,14762133.0,447400.0
Vanuatu,1977,106223.0,12190.0
Venezuela,1977,14127790.0,912050.0
West Bank and Gaza,1977,1398295.0,6020.0
Vietnam,1977,50899504.0,329570.0
Virgin Islands (U.S.),1977,92008.0,350.0
Zambia,1977,5343550.0,752610.0
Zimbabwe,1977,6580739.0,390760.0
Afghanistan,1978,13222547.0,652230.0
Albania,1978,2571845.0,28750.0
Algeria,1978,18212331.0,2381740.0
American Samoa,1978,31105.0,200.0
Andorra,1978,33746.0,470.0
Angola,1978,7717139.0,1246700.0
Antigua & Barbuda,1978,70508.0,440.0
Argentina,1978,27277742.0,2780400.0
Armenia,1978,2991954.0,29740.0
Aruba,1978,60106.0,180.0
Australia,1978,14368543.0,7741220.0
Austria,1978,7616309.0,83870.0
Azerbaijan,1978,5975045.0,86600.0
Bahamas,1978,201511.0,13880.0
Bahrain,1978,323511.0,690.0
Bangladesh,1978,76948378.0,144000.0
Barbados,1978,250035.0,430.0
Belarus,1978,9535069.0,207600.0
Belgium,1978,9825779.0,
Belize,1978,138972.0,22970.0
Benin,1978,3523270.0,112620.0
Bermuda,1978,56237.0,50.0
Bhutan,1978,387731.0,47000.0
Bolivia,1978,5350320.0,1098580.0
Bosnia-Herzegovina,1978,4073480.0,51210.0
Botswana,1978,923305.0,581730.0
Brazil,1978,116532153.0,8514880.0
Brunei,1978,180357.0,5770.0
Bulgaria,1978,8815565.0,110990.0
Burkina Faso,1978,6530820.0,274220.0
Burundi,1978,3917866.0,27830.0
Cambodia,1978,6982522.0,181040.0
Cameroon,1978,8425707.0,475440.0
Canada,1978,23994948.0,9984670.0
Cape Verde,1978,278152.0,4030.0
Cayman Islands,1978,14663.0,260.0
Chad,1978,4336389.0,1284000.0
Channel Islands,1978,127394.0,190.0
Chile,1978,10907901.0,756090.0
China,1978,950537317.0,9599960.0
Colombia,1978,26502172.0,1141750.0
Comoros,1978,286583.0,1860.0
"Congo, Dem. Rep.",1978,24948113.0,2344860.0
"Congo, Rep.",1978,1699781.0,342000.0
Costa Rica,1978,2266153.0,51100.0
Cote d'Ivoire,1978,7569558.0,322460.0
Croatia,1978,4555413.0,56540.0
Cuba,1978,9711393.0,109890.0
Cyprus,1978,673252.0,9250.0
Denmark,1978,5108836.0,43090.0
Djibouti,1978,308213.0,23200.0
Dominica,1978,74239.0,750.0
Ecuador,1978,7571953.0,283560.0
Egypt,1978,41324806.0,1001450.0
El Salvador,1978,4415625.0,21040.0
Equatorial Guinea,1978,215284.0,28050.0
Eritrea,1978,2251129.0,117600.0
Estonia,1978,1454309.0,45230.0
Ethiopia,1978,34053431.0,1221900.0
Faeroe Islands,1978,41946.0,1390.0
Fiji,1978,609348.0,18270.0
Finland,1978,4749940.0,338150.0
France,1978,53685486.0,549190.0
French Polynesia,1978,143033.0,4000.0
Gabon,1978,694734.0,267670.0
Gambia,1978,567828.0,11300.0
Georgia,1978,5004521.0,69700.0
Germany,1978,78426715.0,356970.0
Ghana,1978,10354490.0,238540.0
Gibraltar,1978,26185.0,10.0
Greece,1978,9388188.0,131960.0
Greenland,1978,49864.0,341700.0
Grenada,1978,89070.0,340.0
Guam,1978,99628.0,540.0
Guatemala,1978,6754258.0,108890.0
Guinea,1978,4416074.0,245860.0
Guinea-Bissau,1978,819371.0,36130.0
Guyana,1978,773227.0,214970.0
Haiti,1978,5450550.0,27750.0
Honduras,1978,3413426.0,112490.0
"Hong Kong, China",1978,4786580.0,1092.0
Hungary,1978,10704187.0,93030.0
Iceland,1978,224019.0,103000.0
India,1978,665936435.0,3287260.0
Indonesia,1978,140665859.0,1904570.0
Iran,1978,35977589.0,1745150.0
Iraq,1978,12859226.0,438320.0
Ireland,1978,3339499.0,70280.0
Isle of Man,1978,63918.0,570.0
Israel,1978,3594470.0,22070.0
Italy,1978,55983298.0,301340.0
Jamaica,1978,2089015.0,10990.0
Japan,1978,114054587.0,377800.0
Jordan,1978,2146662.0,88780.0
Kazakhstan,1978,14610810.0,2724900.0
Kenya,1978,15081598.0,580370.0
Kiribati,1978,57664.0,810.0
Kosovo,1978,1564321.0,10887.0
Kuwait,1978,1247597.0,17820.0
Kyrgyzstan,1978,3491143.0,199950.0
Laos,1978,3164146.0,236800.0
Latvia,1978,2491980.0,64550.0
Lebanon,1978,2604875.0,10450.0
Lesotho,1978,1241159.0,30360.0
Liberia,1978,1775200.0,111370.0
Libya,1978,2952877.0,1759540.0
Liechtenstein,1978,24963.0,160.0
Lithuania,1978,3380879.0,65300.0
Luxembourg,1978,361078.0,
"Macao, China",1978,242458.0,28.0
"Macedonia, FYR",1978,1877687.0,25710.0
Madagascar,1978,8268902.0,587040.0
Malawi,1978,5807170.0,118480.0
Malaysia,1978,13191699.0,330800.0
Maldives,1978,148797.0,300.0
Mali,1978,6831530.0,1240190.0
Malta,1978,313953.0,320.0
Marshall Islands,1978,28399.0,
Mauritania,1978,1448664.0,1030700.0
Mauritius,1978,937820.0,2040.0
Mayotte,1978,50699.0,370.0
Mexico,1978,66025613.0,1964380.0
"Micronesia, Fed. Sts.",1978,68221.0,700.0
Moldova,1978,3942141.0,33760.0
Monaco,1978,26086.0,2.0
Mongolia,1978,1603908.0,1564120.0
Montenegro,1978,570062.0,13810.0
Morocco,1978,19133462.0,446550.0
Mozambique,1978,11320103.0,799380.0
Myanmar,1978,32895739.0,676590.0
Namibia,1978,970569.0,824290.0
Nepal,1978,14228941.0,147180.0
Netherlands,1978,13925970.0,41530.0
New Caledonia,1978,137223.0,18580.0
New Zealand,1978,3129098.0,267710.0
Nicaragua,1978,3065118.0,130370.0
Niger,1978,5635954.0,1267000.0
Nigeria,1978,69512233.0,923770.0
Northern Mariana Islands,1978,15390.0,
Norway,1978,4056280.0,323800.0
Oman,1978,1032799.0,309500.0
Pakistan,1978,73204087.0,796100.0
Palau,1978,12151.0,
Panama,1978,1884512.0,75420.0
Papua New Guinea,1978,3047769.0,462840.0
Paraguay,1978,3012833.0,406750.0
Peru,1978,16491087.0,1285220.0
Philippines,1978,44866279.0,300000.0
Poland,1978,35100942.0,312690.0
Portugal,1978,9560753.0,92120.0
Puerto Rico,1978,3089805.0,8870.0
Qatar,1978,192018.0,11590.0
Romania,1978,22279485.0,238390.0
Russia,1978,136259517.0,17098240.0
Rwanda,1978,4804375.0,26340.0
Samoa,1978,154010.0,2840.0
San Marino,1978,20663.0,60.0
Sao Tome and Principe,1978,90095.0,960.0
Saudi Arabia,1978,8785326.0,2149690.0
Senegal,1978,5289445.0,196720.0
Serbia,1978,8746982.0,88360.0
Seychelles,1978,63880.0,460.0
Sierra Leone,1978,2951001.0,71740.0
Singapore,1978,2344224.0,680.0
Slovak Republic,1978,4895130.0,49030.0
Slovenia,1978,1795649.0,20270.0
Solomon Islands,1978,215353.0,28900.0
Somalia,1978,5289049.0,637660.0
South Africa,1978,27674446.0,1219090.0
Spain,1978,37055640.0,505990.0
Sri Lanka,1978,14534087.0,65610.0
Sudan,1978,13429688.0,2505810.0
Suriname,1978,361463.0,163820.0
Swaziland,1978,567560.0,17360.0
Sweden,1978,8272499.0,450300.0
Switzerland,1978,6321583.0,41280.0
Syria,1978,8363346.0,185180.0
Tajikistan,1978,3707624.0,142550.0
Tanzania,1978,17556148.0,947300.0
Thailand,1978,45423442.0,513120.0
East Timor,1978,606295.0,14870.0
Togo,1978,2576468.0,56790.0
Tonga,1978,91360.0,750.0
Trinidad and Tobago,1978,1054109.0,5130.0
Tunisia,1978,6054914.0,163610.0
Turkey,1978,41953105.0,783560.0
Turkmenistan,1978,2723006.0,488100.0
Turks and Caicos Islands,1978,7057.0,950.0
Tuvalu,1978,7883.0,30.0
Uganda,1978,11817951.0,241550.0
Ukraine,1978,49525597.0,603560.0
United Arab Emirates,1978,827394.0,83600.0
United Kingdom,1978,56223974.0,243610.0
United States,1978,225239456.0,9629090.0
Uruguay,1978,2875970.0,176220.0
Uzbekistan,1978,15148932.0,447400.0
Vanuatu,1978,109429.0,12190.0
Venezuela,1978,14525929.0,912050.0
West Bank and Gaza,1978,1433382.0,6020.0
Vietnam,1978,52015279.0,329570.0
Virgin Islands (U.S.),1978,94399.0,350.0
Zambia,1978,5532350.0,752610.0
Zimbabwe,1978,6796946.0,390760.0
Afghanistan,1979,13283279.0,652230.0
Albania,1979,2626290.0,28750.0
Algeria,1979,18760761.0,2381740.0
American Samoa,1979,31670.0,200.0
Andorra,1979,34819.0,470.0
Angola,1979,7952882.0,1246700.0
Antigua & Barbuda,1979,70553.0,440.0
Argentina,1979,27684530.0,2780400.0
Armenia,1979,3044564.0,29740.0
Aruba,1979,59978.0,180.0
Australia,1979,14532401.0,7741220.0
Austria,1979,7605888.0,83870.0
Azerbaijan,1979,6068531.0,86600.0
Bahamas,1979,206038.0,13880.0
Bahrain,1979,342829.0,690.0
Bangladesh,1979,79141947.0,144000.0
Barbados,1979,251176.0,430.0
Belarus,1979,9593007.0,207600.0
Belgium,1979,9842453.0,
Belize,1979,141308.0,22970.0
Benin,1979,3618509.0,112620.0
Bermuda,1979,56613.0,50.0
Bhutan,1979,400378.0,47000.0
Bolivia,1979,5469123.0,1098580.0
Bosnia-Herzegovina,1979,4107135.0,51210.0
Botswana,1979,959666.0,581730.0
Brazil,1979,119341444.0,8514880.0
Brunei,1979,186786.0,5770.0
Bulgaria,1979,8840131.0,110990.0
Burkina Faso,1979,6671659.0,274220.0
Burundi,1979,4018927.0,27830.0
Cambodia,1979,6795102.0,181040.0
Cameroon,1979,8673666.0,475440.0
Canada,1979,24257594.0,9984670.0
Cape Verde,1979,281555.0,4030.0
Cayman Islands,1979,15447.0,260.0
Chad,1979,4421448.0,1284000.0
Channel Islands,1979,127694.0,190.0
Chile,1979,11070198.0,756090.0
China,1979,964155176.0,9599960.0
Colombia,1979,27113510.0,1141750.0
Comoros,1979,297765.0,1860.0
"Congo, Dem. Rep.",1979,25656486.0,2344860.0
"Congo, Rep.",1979,1749859.0,342000.0
Costa Rica,1979,2326708.0,51100.0
Cote d'Ivoire,1979,7912390.0,322460.0
Croatia,1979,4576030.0,56540.0
Cuba,1979,9777287.0,109890.0
Cyprus,1979,680013.0,9250.0
Denmark,1979,5118065.0,43090.0
Djibouti,1979,336254.0,23200.0
Dominica,1979,74923.0,750.0
Ecuador,1979,7772652.0,283560.0
Egypt,1979,42321740.0,1001450.0
El Salvador,1979,4498757.0,21040.0
Equatorial Guinea,1979,215014.0,28050.0
Eritrea,1979,2316054.0,117600.0
Estonia,1979,1464468.0,45230.0
Ethiopia,1979,34569428.0,1221900.0
Faeroe Islands,1979,42468.0,1390.0
Fiji,1979,621541.0,18270.0
Finland,1979,4762758.0,338150.0
France,1979,53857610.0,549190.0
French Polynesia,1979,147299.0,4000.0
Gabon,1979,711544.0,267670.0
Gambia,1979,585155.0,11300.0
Georgia,1979,5037237.0,69700.0
Germany,1979,78305017.0,356970.0
Ghana,1979,10550770.0,238540.0
Gibraltar,1979,26409.0,10.0
Greece,1979,9513594.0,131960.0
Greenland,1979,49947.0,341700.0
Grenada,1979,88571.0,340.0
Guam,1979,101846.0,540.0
Guatemala,1979,6933492.0,108890.0
Guinea,1979,4451872.0,245860.0
Guinea-Bissau,1979,834068.0,36130.0
Guyana,1979,781677.0,214970.0
Haiti,1979,5566265.0,27750.0
Honduras,1979,3523283.0,112490.0
"Hong Kong, China",1979,4930298.0,1092.0
Hungary,1979,10742694.0,93030.0
Iceland,1979,225972.0,103000.0
India,1979,681358553.0,3287260.0
Indonesia,1979,144053516.0,1904570.0
Iran,1979,37256771.0,1745150.0
Iraq,1979,13257910.0,438320.0
Ireland,1979,3387822.0,70280.0
Isle of Man,1979,64680.0,570.0
Israel,1979,3671264.0,22070.0
Italy,1979,56168376.0,301340.0
Jamaica,1979,2113880.0,10990.0
Japan,1979,114993274.0,377800.0
Jordan,1979,2208562.0,88780.0
Kazakhstan,1979,14761509.0,2724900.0
Kenya,1979,15661414.0,580370.0
Kiribati,1979,58509.0,810.0
Kosovo,1979,1580326.0,10887.0
Kuwait,1979,1315428.0,17820.0
Kyrgyzstan,1979,3557793.0,199950.0
Laos,1979,3202270.0,236800.0
Latvia,1979,2502294.0,64550.0
Lebanon,1979,2602573.0,10450.0
Lesotho,1979,1274216.0,30360.0
Liberia,1979,1830963.0,111370.0
Libya,1979,3069540.0,1759540.0
Liechtenstein,1979,25447.0,160.0
Lithuania,1979,3406311.0,65300.0
Luxembourg,1979,362791.0,
"Macao, China",1979,243073.0,28.0
"Macedonia, FYR",1979,1902718.0,25710.0
Madagascar,1979,8507958.0,587040.0
Malawi,1979,5986639.0,118480.0
Malaysia,1979,13504433.0,330800.0
Maldives,1979,153285.0,300.0
Mali,1979,6956779.0,1240190.0
Malta,1979,316781.0,320.0
Marshall Islands,1979,29416.0,
Mauritania,1979,1490811.0,1030700.0
Mauritius,1979,952587.0,2040.0
Mayotte,1979,52746.0,370.0
Mexico,1979,67688533.0,1964380.0
"Micronesia, Fed. Sts.",1979,70550.0,700.0
Moldova,1979,3974506.0,33760.0
Monaco,1979,26391.0,2.0
Mongolia,1979,1646291.0,1564120.0
Montenegro,1979,574953.0,13810.0
Morocco,1979,19595092.0,446550.0
Mozambique,1979,11635174.0,799380.0
Myanmar,1979,33675835.0,676590.0
Namibia,1979,991365.0,824290.0
Nepal,1979,14554356.0,147180.0
Netherlands,1979,14017909.0,41530.0
New Caledonia,1979,139545.0,18580.0
New Zealand,1979,3135453.0,267710.0
Nicaragua,1979,3157356.0,130370.0
Niger,1979,5798584.0,1267000.0
Nigeria,1979,71619216.0,923770.0
Northern Mariana Islands,1979,15906.0,
Norway,1979,4069626.0,323800.0
Oman,1979,1091855.0,309500.0
Pakistan,1979,75575981.0,796100.0
Palau,1979,12127.0,
Panama,1979,1931393.0,75420.0
Papua New Guinea,1979,3130125.0,462840.0
Paraguay,1979,3094479.0,406750.0
Peru,1979,16924758.0,1285220.0
Philippines,1979,46113992.0,300000.0
Poland,1979,35435627.0,312690.0
Portugal,1979,9667021.0,92120.0
Puerto Rico,1979,3140600.0,8870.0
Qatar,1979,205244.0,11590.0
Romania,1979,22457125.0,238390.0
Russia,1979,137144808.0,17098240.0
Rwanda,1979,4968628.0,26340.0
Samoa,1979,154763.0,2840.0
San Marino,1979,21026.0,60.0
Sao Tome and Principe,1979,92652.0,960.0
Saudi Arabia,1979,9323290.0,2149690.0
Senegal,1979,5424299.0,196720.0
Serbia,1979,8829038.0,88360.0
Seychelles,1979,65153.0,460.0
Sierra Leone,1979,3017670.0,71740.0
Singapore,1979,2375417.0,680.0
Slovak Republic,1979,4943732.0,49030.0
Slovenia,1979,1815101.0,20270.0
Solomon Islands,1979,222905.0,28900.0
Somalia,1979,5758961.0,637660.0
South Africa,1979,28360820.0,1219090.0
Spain,1979,37397232.0,505990.0
Sri Lanka,1979,14789300.0,65610.0
Sudan,1979,13917268.0,2505810.0
Suriname,1979,362137.0,163820.0
Swaziland,1979,585335.0,17360.0
Sweden,1979,8294832.0,450300.0
Switzerland,1979,6306578.0,41280.0
Syria,1979,8651904.0,185180.0
Tajikistan,1979,3809991.0,142550.0
Tanzania,1979,18110990.0,947300.0
Thailand,1979,46412310.0,513120.0
East Timor,1979,586886.0,14870.0
Togo,1979,2642845.0,56790.0
Tonga,1979,92299.0,750.0
Trinidad and Tobago,1979,1069199.0,5130.0
Tunisia,1979,6205210.0,163610.0
Turkey,1979,42912350.0,783560.0
Turkmenistan,1979,2791575.0,488100.0
Turks and Caicos Islands,1979,7262.0,950.0
Tuvalu,1979,7959.0,30.0
Uganda,1979,12177677.0,241550.0
Ukraine,1979,49750150.0,603560.0
United Arab Emirates,1979,927303.0,83600.0
United Kingdom,1979,56220089.0,243610.0
United States,1979,227411604.0,9629090.0
Uruguay,1979,2896021.0,176220.0
Uzbekistan,1979,15543520.0,447400.0
Vanuatu,1979,112579.0,12190.0
Venezuela,1979,14931741.0,912050.0
West Bank and Gaza,1979,1469730.0,6020.0
Vietnam,1979,53169674.0,331610.0
Virgin Islands (U.S.),1979,96498.0,350.0
Zambia,1979,5727577.0,752610.0
Zimbabwe,1979,7031159.0,390760.0
Afghanistan,1980,13211412.0,652230.0
Albania,1980,2681245.0,28750.0
Algeria,1980,19337723.0,2381740.0
American Samoa,1980,32456.0,200.0
Andorra,1980,36063.0,470.0
Angola,1980,8211950.0,1246700.0
Antigua & Barbuda,1980,70301.0,440.0
Argentina,1980,28105889.0,2780400.0
Armenia,1980,3096298.0,29740.0
Aruba,1980,60096.0,180.0
